cell,Donor,Region,MajorType
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-C12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-D11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-D12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-E23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-F12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-F23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-G12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-H11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-H12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-I24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-J12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-K23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-K24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-L11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-L12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-N11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-6-E16-O11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-A17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-C17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-D5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-D6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-E5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-F17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-F18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-G18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-H18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-I18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-I5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-L17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-L18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-L5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-M18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-M6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-N18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-N5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P1-3-M19-O18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-A21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-B10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-B22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-C9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-D10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-D22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-E9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-F10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-G10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-G9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-H9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-I10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-I22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-I9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-J10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-J21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-K9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P5-5-L9-M9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-A12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-C11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-D23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-E11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-E24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-F24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-H11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-I23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-J11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-J12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-K12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-K23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-L11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-L23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-L24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-M12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-M23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-O11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-6-P11-O23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-A11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-A23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-E23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-F24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-G12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-H24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-J11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-J23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-M23,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-O12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-O24,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-P11,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-6-J1-P12,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-C14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-D1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-E1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-E14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-E2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-H2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-I1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-I2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-K14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-L13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P4-1-C18-N14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-A22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-B10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-B21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-B22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-C21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-C9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-D21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-E22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-E9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-F22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-F9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-G10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-G22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-H21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-H9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-I10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-I21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-I9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-J22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-K22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-N22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-O10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-O21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-O22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-P10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-5-L1-P9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-C7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-D7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-D8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-F20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-I20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-I8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-J20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-J7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-J8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-K7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-K8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-M7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-N19,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-O7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-P19,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-4-D21-P7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-A17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-A5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-B17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-B18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-B5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-C5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-D18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-F17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-F18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-F6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-H6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-I17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-J6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-K6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-L17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-L6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-M17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-N17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-N5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-N6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-O17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-3-E21-O18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-B22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-D10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-E10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-F10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-F9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-H21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-H22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-H9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-I10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-J10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-J22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-K21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-L9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P2-5-L24-P9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-A8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-B19,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-B8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-C7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-D20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-D8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-E7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-F8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-G20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-H7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-H8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-I7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-J20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-K7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-M7,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-4-J2-P20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-A22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-B9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-C9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-G10,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-H22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-I22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-J9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-K21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-L21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-M21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-N22,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-O21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-P21,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P3-5-E5-P9,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-A13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-D1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-D14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-E2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-F1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-F14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-J13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-K14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-L14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-N14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-O1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-O2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-P1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-1-K11-P13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-A1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-A14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-A2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-C13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-D1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-D13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-E1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-E13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-E14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-F1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-G14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-H1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-H13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-H14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-M1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-M2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-N1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-N2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-O1,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-O13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-O14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-O2,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-P13,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-1-B19-P14,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-A18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-A6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-B18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-C17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-C18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-C5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-C6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-D17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-E17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-F18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-H17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-I17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-I18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-I6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-J5,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-K18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-K6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-M17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-M18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-M6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-N17,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-N18,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P6-3-F23-N6,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-B16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-C16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-D4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-E4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-F3,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-F4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-H15,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-I3,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-I4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-J16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-K16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-K3,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-M16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-M4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-N15,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-N3,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-O16,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-O4,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_2_P1-2-H10-P15,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-A19,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-B19,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-B8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-C20,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-C8,h1930001,A19,L2/3 IT
HBA_200818_H1930001_CX55_A19_1_P2-4-F12-E19,h1930001,A19,L2/3 IT
